163.87390, 66.52035, 0.74274, 39.79980, -0.76407, -0.01952, -0.04505, 0.00000
165.60070, 68.17812, 0.77400, 37.09302, -0.79378, 0.02071, -0.05062, 0.00000
167.56430, 70.21879, 0.81706, 33.69505, -0.93964, 0.04451, -0.05272, 0.00000
169.25390, 72.14561, 0.86049, 30.38770, -1.11135, 0.04818, -0.05396, 0.00000
170.54320, 73.74940, 0.89744, 27.52201, -1.22059, 0.02746, -0.05413, 0.00000
171.65010, 75.23847, 0.93169, 24.72145, -1.32125, 0.02686, -0.05338, 0.94551
172.78980, 76.89746, 0.96818, 25.74650, -1.41739, 0.01201, -0.04987, 1.00000
173.81100, 78.50249, 1.00281, 27.24856, -1.46655, -0.01050, -0.07094, 1.00000
174.93950, 80.46786, 1.05252, 28.89692, -1.49355, -0.09529, -0.09426, 1.00000
175.88240, 82.37099, 1.11201, 30.32097, -1.38172, -0.07142, -0.11339, 0.00000
176.66160, 84.26849, 1.18229, 27.42613, -1.33118, -0.05620, -0.12349, 0.19259
177.30700, 86.31189, 1.26614, 26.58144, -1.37669, -0.05338, -0.11720, 1.00000
177.73860, 88.22855, 1.34592, 28.11662, -1.37603, -0.03573, -0.10782, 1.00000
178.03590, 90.27662, 1.42704, 29.57694, -1.39564, -0.02308, -0.09953, 1.00000
178.19080, 92.72318, 1.51760, 31.19035, -1.37363, -0.02408, -0.08971, 1.00000
178.15870, 95.01021, 1.59528, 32.59550, -1.39936, -0.00825, -0.07663, 1.00000
177.96430, 97.38926, 1.66755, 33.98266, -1.43612, 0.00085, -0.06644, 1.00000
177.53990, 100.15960, 1.74211, 35.51746, -1.51264, -0.03868, -0.05870, 1.00000
176.98300, 102.69310, 1.80297, 36.85334, -1.46983, -0.02327, -0.05369, 1.00000
176.25930, 105.28270, 1.85974, 38.16889, -1.45020, -0.01485, -0.04944, 1.00000
175.24640, 108.25100, 1.92005, 39.62634, -1.45567, -0.05057, -0.04692, 1.00000
174.16840, 110.92710, 1.97149, 40.89330, -1.35803, -0.03466, -0.04728, 1.00000
172.91980, 113.62730, 2.02257, 42.14056, -1.29529, -0.02310, -0.04728, 1.00000
171.30530, 116.67890, 2.08029, 43.51944, -1.21511, 0.01536, -0.04470, 1.00000
169.68000, 119.38990, 2.13162, 44.72057, -1.26765, 0.00880, -0.04283, 1.00000
167.87360, 122.08690, 2.18282, 45.90485, -1.29597, 0.00328, -0.04283, 1.00000
165.62100, 125.08750, 2.24067, 47.21161, -1.30670, -0.00106, -0.04101, 1.00000
163.42310, 127.71080, 2.29161, 48.35184, -1.30651, -0.02926, -0.03926, 1.00000
161.04170, 130.28020, 2.34274, 49.47470, -1.22829, -0.01688, -0.03926, 1.00000
158.14430, 133.09000, 2.39942, 50.71424, -1.18083, -0.01203, -0.03467, 1.00000
155.38150, 135.50690, 2.44778, 51.79744, -1.15678, -0.00017, -0.03120, 1.00000
152.45040, 137.84190, 2.49423, 52.86481, -1.16454, 0.00786, -0.03120, 1.00000
148.95960, 140.36350, 2.54333, 54.04253, -1.22384, -0.00435, -0.02635, 1.00000
145.69540, 142.50990, 2.58417, 55.07077, -1.20781, 0.00301, -0.02540, 1.00000
142.28690, 144.56390, 2.62340, 56.08602, -1.17093, 0.01315, -0.02540, 1.00000
138.28590, 146.75750, 2.66649, 57.20235, -1.20575, 0.01079, -0.02576, 1.00000
134.58680, 148.59520, 2.70472, 58.17708, -1.22150, 0.00633, -0.02762, 1.00000
130.75620, 150.31660, 2.74428, 59.13947, -1.22929, -0.00548, -0.02762, 1.00000
126.29150, 152.09450, 2.79122, 60.19469, -1.14472, 0.00718, -0.03213, 1.00000
122.18830, 153.51510, 2.83595, 61.11376, -1.13572, -0.00017, -0.03361, 1.00000
